population,asset_class,symbol,rows,valid_spreads,first,last,span_s,observed_rows_per_hour_span,spread_bps_p10,spread_bps_p50,spread_bps_p90,spread_bps_p95,spread_bps_p99,receipt_gap_s_p10,receipt_gap_s_p50,receipt_gap_s_p90,receipt_gap_s_p95,receipt_gap_s_p99,typical_1m_range_bps_same_archive_window,fraction_spread_ge_half_typical_range,fraction_spread_ge_typical_range,observed_quote_lattice_gcd,minimum_observed_price_separation,distinct_valid_side_prices
crypto_spot; archived observations; 2026-09-03T09:17:34.552000+00:00 to 2026-09-06T09:07:57.961000+00:00,crypto_spot,USDG/USDC,834,834,2026-09-03T09:17:34.552000+00:00,2026-09-06T09:07:57.961000+00:00,258623.409,11.609157932026175,0.9997500624842689,0.9998500224965153,1.999400179945796,1.999600079983783,2.999250187452807,6.9924,74.271,959.4428000000012,1384.9794,2406.344599999997,0.0,,,0.0001,0.0001,5
crypto_spot; archived observations; 2026-09-03T10:15:23.521000+00:00 to 2026-09-06T05:22:29.110000+00:00,crypto_spot,USDG/USDT,167,167,2026-09-03T10:15:23.521000+00:00,2026-09-06T05:22:29.110000+00:00,241625.589,2.488147064589256,0.9996501224570299,0.999950002499765,1.99980001999778,1.99980001999778,2.339715036144984,47.8655,600.2574999999999,3811.1809999999996,5434.1762499999995,10234.071499999987,0.0,,,0.0001,0.0001,6
crypto_spot; archived observations; 2026-09-03T11:31:33.075000+00:00 to 2026-09-03T18:01:28.638000+00:00,crypto_spot,USDGO/USD,6,6,2026-09-03T11:31:33.075000+00:00,2026-09-03T18:01:28.638000+00:00,23395.563,0.9232519858573184,1.9999999999997797,1.9999999999997797,1.9999999999997797,1.9999999999997797,1.9999999999997797,656.1034,2560.875,9708.2402,9754.5646,9791.624119999999,0.0,,,0.0002,0.0002,2
crypto_spot; archived observations; 2026-09-04T19:27:08.330000+00:00 to 2026-09-05T03:15:28.637000+00:00,crypto_spot,USDPT/USD,7,7,2026-09-04T19:27:08.330000+00:00,2026-09-05T03:15:28.637000+00:00,28100.307,0.8967873553836974,3.5009627647599237,3.5009627647599237,3.5009627647599237,3.5009627647599237,3.5009627647599237,871.3164999999999,2792.4035,10386.4335,11558.82175,12496.73235,0.0,,,0.00035,0.00035,2
crypto_spot; archived observations; 2026-09-03T10:15:23.520000+00:00 to 2026-09-05T10:21:31.988000+00:00,crypto_spot,USDPT/USDT,24,24,2026-09-03T10:15:23.520000+00:00,2026-09-05T10:21:31.988000+00:00,173168.468,0.49893609961370106,3.0013506077742784,4.001200360107592,7.704517652810167,8.005483766593617,243.4559119029925,807.478,4085.215,16730.6414,27841.65409999998,30199.0314,0.0,,,0.0001,0.0001,14
crypto_spot; archived observations; 2026-09-04T19:27:08.330000+00:00 to 2026-09-05T16:43:10.457000+00:00,crypto_spot,USDS/USD,18,18,2026-09-04T19:27:08.330000+00:00,2026-09-05T16:43:10.457000+00:00,76562.127,0.8463714703223959,2.0002000200017798,2.0003000450065307,2.0003000450065307,2.0003000450065307,2.0003000450065307,536.547,2910.077,10159.1362,15044.380999999994,20513.264199999998,0.0,,,5e-05,5e-05,4
crypto_spot; archived observations; 2026-09-03T09:13:43.878000+00:00 to 2026-09-06T09:13:33.869000+00:00,crypto_spot,USDT/USD,29997,29997,2026-09-03T09:13:43.878000+00:00,2026-09-06T09:13:33.869000+00:00,259189.991,416.6410885827763,0.0999895011030393,0.10000150002315547,0.20000000000020002,0.20006802312695296,0.4001320435736691,4.201,6.512,15.852,20.4625,31.69864999999996,0.10005102602392733,1.0,0.20632063206320633,1e-05,1e-05,92
crypto_spot; archived observations; 2026-09-03T10:15:23.522000+00:00 to 2026-09-06T09:05:53.586000+00:00,crypto_spot,USDUC/USD,480,480,2026-09-03T10:15:23.522000+00:00,2026-09-06T09:05:53.586000+00:00,255030.064,6.775671749821621,31.488246310921713,76.67354762606894,199.43289244033267,256.2168507600811,574.8901190673788,8.870000000000001,127.453,1447.5905999999995,2082.5706999999998,4625.631519999952,27.31135843705789,0.95625,0.9125,1e-06,1e-06,345
crypto_spot; archived observations; 2026-09-03T09:15:05.032000+00:00 to 2026-09-06T09:13:10.558000+00:00,crypto_spot,USELESS/USD,15543,15543,2026-09-03T09:15:05.032000+00:00,2026-09-06T09:13:10.558000+00:00,259085.526,215.97038191936664,15.145262739457971,34.56764259152683,57.917816887500294,68.24257009541553,100.16156896174132,4.6400999999999994,10.034500000000001,35.95649999999999,51.1639,97.03334000000004,49.17295567415301,0.7528147719230521,0.18715820626648652,1e-05,1e-05,11311
crypto_spot; archived observations; 2026-09-03T10:07:13.657000+00:00 to 2026-09-03T18:14:32.608000+00:00,crypto_spot,USTABLES/USD,19,19,2026-09-03T10:07:13.657000+00:00,2026-09-03T18:14:32.608000+00:00,29238.951,2.339345211119236,2.081423773923628,3.4025519139355214,6.926552598861841,7.006656323506561,7.006656323506561,121.69510000000001,1029.281,3946.331300000001,5481.5455999999995,5803.963519999999,0.0,,,1e-05,1e-05,17
crypto_spot; archived observations; 2026-09-04T19:27:08.331000+00:00 to 2026-09-06T09:12:43.437000+00:00,crypto_spot,VANRY/USD,36,36,2026-09-04T19:27:08.331000+00:00,2026-09-06T09:12:43.437000+00:00,135935.106,0.9533961006364317,173.91304347826133,176.99115044247833,357.14285714285614,357.14285714285614,458.33333333333246,125.63740000000003,1711.199,12500.0126,13408.1052,14823.763739999993,0.0,,,1e-05,1e-05,6
crypto_spot; archived observations; 2026-09-03T09:23:39.262000+00:00 to 2026-09-06T08:46:48.246000+00:00,crypto_spot,VELO/USD,2656,2656,2026-09-03T09:23:39.262000+00:00,2026-09-06T08:46:48.246000+00:00,256988.984,37.20626406305416,19.77210176855389,76.40601304251513,102.88688799488953,116.237857847018,149.894676303338,7.031,22.226,230.13059999999987,483.8388999999997,1342.6542200000013,20.004446420632213,0.9156626506024096,0.8994728915662651,1e-06,1e-06,621
crypto_spot; archived observations; 2026-09-03T09:22:10.677000+00:00 to 2026-09-06T08:54:33.677000+00:00,crypto_spot,VELVET/USD,1127,1127,2026-09-03T09:22:10.677000+00:00,2026-09-06T08:54:33.677000+00:00,257543.0,15.753485825667946,21.80074744062173,39.29273084479302,79.57643776551757,109.62246952030105,330.5613585821152,8.8205,87.355,573.578,904.37875,2015.29425,0.0,,,0.0001,0.0001,248
crypto_spot; archived observations; 2026-09-03T09:23:35.283000+00:00 to 2026-09-06T09:10:59.862000+00:00,crypto_spot,VET/USD,1164,1164,2026-09-03T09:23:35.283000+00:00,2026-09-06T09:10:59.862000+00:00,258444.579,16.213921051135685,5.913663271857877,14.433140365117971,26.980324270854098,34.557726893445526,59.1081443429262,8.380799999999999,97.728,615.8403999999998,842.0036999999996,1415.7878999999975,1.4501160092809349,1.0,0.9871134020618557,1e-06,1e-06,455
crypto_spot; archived observations; 2026-09-03T18:18:10.436000+00:00 to 2026-09-04T16:53:46.615000+00:00,crypto_spot,VET/USDT,49,49,2026-09-03T18:18:10.436000+00:00,2026-09-04T16:53:46.615000+00:00,81336.179,2.1687765785014315,16.15580267308081,72.0111690792864,107.45565614190058,119.84200396049398,146.73737111473974,7.9485,274.81,4964.25810000001,7671.15425,14777.959390000009,0.0,,,1e-06,1e-06,64
crypto_spot; archived observations; 2026-09-04T19:27:07.335000+00:00 to 2026-09-06T07:24:00.222000+00:00,crypto_spot,VFY/USD,1482,1482,2026-09-04T19:27:07.335000+00:00,2026-09-06T07:24:00.222000+00:00,129412.887,41.22618792980022,46.194716255723726,239.589275527667,992.5841414717618,1530.8065099457501,4460.581773435145,5.049,12.105,175.474,318.728,1716.1910000000018,23.068050749712707,0.9851551956815114,0.9588394062078273,1e-05,1e-05,305
crypto_spot; archived observations; 2026-09-03T09:14:25.034000+00:00 to 2026-09-06T09:11:49.253000+00:00,crypto_spot,VIRTUAL/USD,4433,4433,2026-09-03T09:14:25.034000+00:00,2026-09-06T09:11:49.253000+00:00,259044.219,61.606470360954084,4.226364072421505,6.029544769369249,18.86929385296419,21.884073778059282,27.848572423399467,6.6064,30.043,129.3319,208.15619999999998,458.1378299999999,1.5095479678034964,1.0,0.9636814798105121,0.0001,0.0001,608
crypto_spot; archived observations; 2026-09-04T19:27:07.335000+00:00 to 2026-09-06T08:58:48.117000+00:00,crypto_spot,VIRTUAL/USDC,72,72,2026-09-04T19:27:07.335000+00:00,2026-09-06T08:58:48.117000+00:00,135100.782,1.9185677252408502,38.96888644264643,113.00254064980888,159.62292204776435,195.15498653444425,212.88855056442517,78.362,1121.265,5155.847,6422.793,8621.947899999996,0.0,,,0.0001,0.0001,87
crypto_spot; archived observations; 2026-09-03T09:41:15.248000+00:00 to 2026-09-06T08:31:03.995000+00:00,crypto_spot,VIRTUAL/USDT,90,90,2026-09-03T09:41:15.248000+00:00,2026-09-06T08:31:03.995000+00:00,254988.747,1.2706443080799954,17.065333764628484,31.675681946227108,60.71457328049636,96.24554071716993,130.25028209060528,27.50900000000001,1194.409,9576.7858,12306.55599999999,17605.21268000001,0.0,,,0.0001,0.0001,158
crypto_spot; archived observations; 2026-09-03T09:30:22.765000+00:00 to 2026-09-06T09:11:56.265000+00:00,crypto_spot,VSN/USD,1708,1708,2026-09-03T09:30:22.765000+00:00,2026-09-06T09:11:56.265000+00:00,258093.5,23.823924275504808,2.4169184290037613,14.67530901243828,74.98972283817024,87.51142411317309,142.08917041649852,4.287,13.168,335.82680000000005,732.8761999999994,2262.299620000001,7.331378299120784,0.7687353629976581,0.5977751756440282,1e-05,1e-05,165
crypto_spot; archived observations; 2026-09-03T09:15:47.948000+00:00 to 2026-09-06T09:13:35.410000+00:00,crypto_spot,VVV/USD,4964,4964,2026-09-03T09:15:47.948000+00:00,2026-09-06T09:13:35.410000+00:00,259067.462,68.97971617910088,1.7392816766676022,7.226437666511137,13.774136023867909,17.261240351919476,30.959006044399658,5.6502,21.931,121.19560000000001,185.6742999999996,430.90264000000104,2.798455252701941,0.9151893634165995,0.8487107171635777,0.001,0.001,1719
crypto_spot; archived observations; 2026-09-03T09:14:08.301000+00:00 to 2026-09-06T09:00:03.536000+00:00,crypto_spot,W/USD,969,969,2026-09-03T09:14:08.301000+00:00,2026-09-06T09:00:03.536000+00:00,258355.235,13.50233913394478,10.075566750629312,19.960079840320276,30.42289805209383,31.635592125281686,60.951175788251916,9.6241,150.15449999999998,661.1474000000001,951.8286999999993,1763.634100000002,0.0,,,1e-05,1e-05,96
crypto_spot; archived observations; 2026-09-03T09:15:32.953000+00:00 to 2026-09-06T09:13:05.853000+00:00,crypto_spot,WAL/USD,1803,1803,2026-09-03T09:15:32.953000+00:00,2026-09-06T09:13:05.853000+00:00,259052.9,25.055886268789116,11.088523378303003,15.829046299959781,31.90302213562988,39.24185239635739,54.68348254855255,4.4352,39.845,409.7458,654.3047999999998,1241.4871400000002,0.0,,,1e-05,1e-05,280
crypto_spot; archived observations; 2026-09-04T19:27:07.335000+00:00 to 2026-09-06T09:11:59.677000+00:00,crypto_spot,WAR/USD,167,167,2026-09-04T19:27:07.335000+00:00,2026-09-06T09:11:59.677000+00:00,135892.342,4.424090358233726,263.896103896104,779.2207792207798,1628.710677891006,1900.293255131965,2514.3537820131037,22.9,305.80150000000003,2534.9225,3433.06275,5388.135699999996,0.0,,,1e-05,1e-05,20
crypto_spot; archived observations; 2026-09-03T09:31:02.449000+00:00 to 2026-09-03T17:10:05.269000+00:00,crypto_spot,WARD/USD,33,33,2026-09-03T09:31:02.449000+00:00,2026-09-03T17:10:05.269000+00:00,27542.82,4.313283824967813,35.88206838111883,72.46376811594222,146.844139115499,160.83057542436154,253.75967828278277,16.763200000000005,489.31600000000003,1639.461100000001,3782.7582999999977,5542.17964,0.0,,,1e-05,1e-05,20
crypto_spot; archived observations; 2026-09-03T09:39:10.668000+00:00 to 2026-09-06T09:03:22.828000+00:00,crypto_spot,WAXL/USD,243,243,2026-09-03T09:39:10.668000+00:00,2026-09-06T09:03:22.828000+00:00,257052.16,3.4032003465755745,22.96211251435198,46.08294930875549,69.33215992959585,71.00591715976371,190.7671704143877,43.1514,546.1995,2323.2649,3246.3154,6194.5533000000005,0.0,,,0.0001,0.0001,34
crypto_spot; archived observations; 2026-09-03T09:16:29.510000+00:00 to 2026-09-06T09:13:29.510000+00:00,crypto_spot,WBT/USD,1358,1358,2026-09-03T09:16:29.510000+00:00,2026-09-06T09:13:29.510000+00:00,259020.0,18.874218207088255,2.6900160975541407,6.764526821348463,14.923149492172003,18.972505022039716,25.95258816016206,40.980399999999996,158.141,299.9964,357.659,1133.5904400000002,0.0,,,0.01,0.01,275
crypto_spot; archived observations; 2026-09-03T10:35:58.311000+00:00 to 2026-09-06T08:51:42.138000+00:00,crypto_spot,WBTC/USD,174,174,2026-09-03T10:35:58.311000+00:00,2026-09-06T08:51:42.138000+00:00,252943.827,2.4764391660761897,22.607839754814357,36.46533872452207,51.93980972762436,84.49512313461054,109.01681184220566,45.08519999999999,767.114,4006.665600000001,5973.158400000002,9466.44948,0.0,,,0.1,0.1,311
crypto_spot; archived observations; 2026-09-05T08:12:20.641000+00:00 to 2026-09-06T08:01:09.864000+00:00,crypto_spot,WCT/USD,43,43,2026-09-05T08:12:20.641000+00:00,2026-09-06T08:01:09.864000+00:00,85729.223,1.805685326227674,15.272732099088348,22.74162981680349,30.39052096387485,32.34060457938967,57.961264682238486,204.05720000000014,1445.8290000000002,5212.095,5479.0336,7271.239479999993,0.0,,,1e-05,1e-05,61
crypto_spot; archived observations; 2026-09-04T19:27:08.332000+00:00 to 2026-09-06T09:04:35.416000+00:00,crypto_spot,WELL/USD,230,230,2026-09-04T19:27:08.332000+00:00,2026-09-06T09:04:35.416000+00:00,135447.084,6.113088414660887,46.83840749414532,145.63192591152335,477.4313678231007,603.5411855273302,821.3454425746988,26.5848,257.222,1441.2826,1936.3927999999996,5387.78176,0.0,,,1e-05,1e-05,62
crypto_spot; archived observations; 2026-09-03T09:13:43.907000+00:00 to 2026-09-06T09:13:11.332000+00:00,crypto_spot,WIF/USD,4007,4007,2026-09-03T09:13:43.907000+00:00,2026-09-06T09:13:11.332000+00:00,259167.425,55.65977282831745,4.6862554604315605,9.3720712277416,9.985022466300837,14.052839320834941,19.038553069965907,7.0105,36.0315,149.2505,223.97674999999998,428.05875,0.0,,,0.0001,0.0001,211
crypto_spot; archived observations; 2026-09-03T09:28:28.311000+00:00 to 2026-09-05T06:26:57.387000+00:00,crypto_spot,WIN/USD,45,45,2026-09-03T09:28:28.311000+00:00,2026-09-05T06:26:57.387000+00:00,161909.076,1.000561574448118,60.45129584964741,88.88888888888856,107.32832181235175,109.93040364988661,133.83194662527632,74.9548,1253.346,3202.517600000001,5060.776000000001,58563.58968000002,0.0,,,1e-08,1e-08,62
crypto_spot; archived observations; 2026-09-03T09:15:46.965000+00:00 to 2026-09-06T09:13:06.658000+00:00,crypto_spot,WLD/USD,4145,4145,2026-09-03T09:15:46.965000+00:00,2026-09-06T09:13:06.658000+00:00,259039.693,57.60507135869714,5.007511266901189,9.861932938856299,12.975217334890372,15.271841260698405,22.433037726816078,5.8232,26.9625,156.6567000000004,238.45449999999997,493.2744299999989,2.5933609958503365,1.0,0.9471652593486127,0.0001,0.0001,385
crypto_spot; archived observations; 2026-09-03T09:32:38.924000+00:00 to 2026-09-06T08:47:05.211000+00:00,crypto_spot,WLFI/USD,1048,1048,2026-09-03T09:32:38.924000+00:00,2026-09-06T08:47:05.211000+00:00,256466.287,14.710705426947596,17.277135909044965,17.714791851196257,35.16794970172508,35.39823008849537,35.58718861210066,14.048000000000002,136.947,588.1024,882.6480999999999,1418.2370999999991,0.0,,,0.0001,0.0001,33
crypto_spot; archived observations; 2026-09-03T18:18:10.437000+00:00 to 2026-09-04T19:18:00.644000+00:00,crypto_spot,WMTX/USD,324,324,2026-09-03T18:18:10.437000+00:00,2026-09-04T19:18:00.644000+00:00,89990.207,12.961410345461257,30.10811550567921,67.05783738474354,202.59542424062508,260.25766430295783,415.37553135585597,6.715400000000002,31.199,562.4144000000007,1625.4634999999907,4120.576839999985,24.999999999999947,0.9907407407407407,0.9845679012345679,1e-05,1e-05,178
crypto_spot; archived observations; 2026-09-03T18:18:10.483000+00:00 to 2026-09-05T08:06:53.694000+00:00,crypto_spot,WOO/USD,135,135,2026-09-03T18:18:10.483000+00:00,2026-09-05T08:06:53.694000+00:00,136123.211,3.570294855886113,16.61681897139754,25.52105487026693,43.91743522178279,58.369059138672434,134.83642154854883,27.029000000000007,243.9895,3019.9519000000005,4133.1443,7328.800749999978,0.0,,,1e-05,1e-05,92
crypto_spot; archived observations; 2026-09-03T09:25:41.579000+00:00 to 2026-09-06T09:12:11.317000+00:00,crypto_spot,XAN/USD,917,917,2026-09-03T09:25:41.579000+00:00,2026-09-06T09:12:11.317000+00:00,258389.738,12.776049178857095,18.095182230031742,32.07698476343232,56.36651563503779,77.53898608564366,139.7815698340153,8.866,85.86850000000001,712.827,1063.56725,2700.382600000001,0.0,,,1e-05,1e-05,449
crypto_spot; archived observations; 2026-09-03T09:15:10.124000+00:00 to 2026-09-06T09:11:05.875000+00:00,crypto_spot,XAUT/USD,1304,1304,2026-09-03T09:15:10.124000+00:00,2026-09-06T09:11:05.875000+00:00,258955.751,18.12819364648905,0.22563940566457416,1.120410518976536,2.6291239747572037,3.610707638154008,8.635537378805346,6.754200000000001,57.372,541.9055999999999,868.8843999999997,1783.38424,0.0,,,0.1,0.1,845
crypto_spot; archived observations; 2026-09-03T09:27:34.320000+00:00 to 2026-09-06T09:11:05.875000+00:00,crypto_spot,XAUT/USDT,402,402,2026-09-03T09:27:34.320000+00:00,2026-09-06T09:11:05.875000+00:00,258211.555,5.6047065748083975,1.5821891880748398,3.866099726646473,10.751991366476208,12.561405202921147,18.62861436896066,5.805,45.835,1878.831,3092.987,7584.093,0.2239265543654741,1.0,1.0,0.1,0.1,501
crypto_spot; archived observations; 2026-09-03T09:15:57.652000+00:00 to 2026-09-06T09:09:27.565000+00:00,crypto_spot,XCN/USD,6715,6715,2026-09-03T09:15:57.652000+00:00,2026-09-06T09:09:27.565000+00:00,258809.913,93.4044593570108,23.337222870479483,45.97701149425299,72.72727272727187,89.48545861297562,131.8276460381726,4.7013,14.67,93.28859999999997,151.22914999999995,336.8602999999994,23.80952380952284,1.0,0.8437825763216679,1e-05,1e-05,140
crypto_spot; archived observations; 2026-09-03T09:15:33.233000+00:00 to 2026-09-06T09:12:05.912000+00:00,crypto_spot,XDC/USD,2277,2277,2026-09-03T09:15:33.233000+00:00,2026-09-06T09:12:05.912000+00:00,258992.679,31.650315490191904,3.5669698591045456,7.235890014472741,14.414414414413827,17.996617009190835,28.497341438517974,7.385,61.05200000000001,294.7895,395.86175000000003,721.7592500000001,0.0,,,1e-05,1e-05,86
crypto_spot; archived observations; 2026-09-03T09:26:35.474000+00:00 to 2026-09-06T08:53:11.990000+00:00,crypto_spot,XDC/USDC,256,256,2026-09-03T09:26:35.474000+00:00,2026-09-06T08:53:11.990000+00:00,257196.516,3.583252270804477,3.5631569570638137,7.207207207206913,23.29693221161758,25.976210571532953,35.517780974735956,9.982000000000001,210.437,3004.8288,4550.490099999998,8797.2774,0.0,,,1e-05,1e-05,77
crypto_spot; archived observations; 2026-09-03T18:18:10.437000+00:00 to 2026-09-04T19:26:21.606000+00:00,crypto_spot,XL1/USD,34,34,2026-09-03T18:18:10.437000+00:00,2026-09-04T19:26:21.606000+00:00,90491.169,1.3526181764764251,77.64551293481541,86.06178814252891,322.0188238892584,376.9748439478971,506.85579468420735,25.923400000000004,1397.854,6551.829200000002,11386.646599999993,15530.100999999999,5.609000876565629,1.0,1.0,1e-07,1e-07,52
crypto_spot; archived observations; 2026-09-03T09:14:17.650000+00:00 to 2026-09-06T09:13:33.574000+00:00,crypto_spot,XLM/USD,7583,7583,2026-09-03T09:14:17.650000+00:00,2026-09-06T09:13:33.574000+00:00,259155.924,105.33735667180812,0.5991674019988124,3.1946892352496454,5.6530734460473635,6.755268829713198,10.785023738256031,5.923,21.297,78.8982,106.88165,182.29571999999996,3.0149707130127767,0.8213108268495318,0.5511011473031782,1e-06,1e-06,7183
crypto_spot; archived observations; 2026-09-03T09:13:42.751000+00:00 to 2026-09-06T08:58:44.505000+00:00,crypto_spot,XMN/USD,1202,1202,2026-09-03T09:13:42.751000+00:00,2026-09-06T08:58:44.505000+00:00,258301.754,16.752499481672125,152.67175572519125,165.28925619834754,327.86885245901726,408.16326530612207,598.2197766628911,4.701,33.152,623.613,1031.69,2485.719,0.0,,,1e-05,1e-05,30
crypto_spot; archived observations; 2026-09-03T09:14:00.589000+00:00 to 2026-09-06T09:13:06.804000+00:00,crypto_spot,XMR/USD,11204,11204,2026-09-03T09:14:00.589000+00:00,2026-09-06T09:13:06.804000+00:00,259146.215,155.64340771868885,2.693333238266163,9.364611660982847,22.576208816559003,28.285751681203802,40.318021848838335,5.102,12.138,55.6364,77.7584,134.41003999999973,8.852623624804732,0.8186362013566584,0.5313280971081756,0.01,0.01,5712
